0, 0, Header, 1, 4, 240
1, 0, Start_track
1, 0, Time_signature, 9, 4, 18, 8
1, 0, Tempo, 666667
1, 16920, Tempo, 769231
1, 17280, Tempo, 666667
1, 19624, Tempo, 689655
1, 19732, Tempo, 714286
1, 19808, Tempo, 759494
1, 19884, Tempo, 857143
1, 19944, Tempo, 1016949
1, 19980, Tempo, 666667
1, 19980, End_track
2, 0, Start_track
2, 0, Text_t, "RH"
2, 0, Note_on_c, 0, 71, 64
2, 60, Note_off_c, 0, 71, 64
2, 60, Note_on_c, 0, 66, 64
2, 120, Note_off_c, 0, 66, 64
2, 120, Note_on_c, 0, 66, 64
2, 180, Note_off_c, 0, 66, 64
2, 180, Note_on_c, 0, 67, 64
2, 240, Note_off_c, 0, 67, 64
2, 240, Note_on_c, 0, 66, 64
2, 300, Note_off_c, 0, 66, 64
2, 300, Note_on_c, 0, 66, 64
2, 360, Note_off_c, 0, 66, 64
2, 360, Note_on_c, 0, 71, 64
2, 420, Note_off_c, 0, 71, 64
2, 420, Note_on_c, 0, 66, 64
2, 480, Note_off_c, 0, 66, 64
2, 480, Note_on_c, 0, 66, 64
2, 540, Note_off_c, 0, 66, 64
2, 540, Note_on_c, 0, 73, 64
2, 600, Note_off_c, 0, 73, 64
2, 600, Note_on_c, 0, 66, 64
2, 660, Note_off_c, 0, 66, 64
2, 660, Note_on_c, 0, 66, 64
2, 720, Note_off_c, 0, 66, 64
2, 720, Note_on_c, 0, 67, 64
2, 780, Note_off_c, 0, 67, 64
2, 780, Note_on_c, 0, 66, 64
2, 840, Note_off_c, 0, 66, 64
2, 840, Note_on_c, 0, 66, 64
2, 900, Note_off_c, 0, 66, 64
2, 900, Note_on_c, 0, 73, 64
2, 960, Note_off_c, 0, 73, 64
2, 960, Note_on_c, 0, 66, 64
2, 1020, Note_off_c, 0, 66, 64
2, 1020, Note_on_c, 0, 66, 64
2, 1080, Note_off_c, 0, 66, 64
2, 1080, Note_on_c, 0, 74, 64
2, 1110, Note_off_c, 0, 74, 64
2, 1110, Note_on_c, 0, 71, 64
2, 1140, Note_off_c, 0, 71, 64
2, 1140, Note_on_c, 0, 74, 64
2, 1170, Note_off_c, 0, 74, 64
2, 1170, Note_on_c, 0, 78, 64
2, 1200, Note_off_c, 0, 78, 64
2, 1200, Note_on_c, 0, 83, 64
2, 1230, Note_off_c, 0, 83, 64
2, 1230, Note_on_c, 0, 78, 64
2, 1260, Note_off_c, 0, 78, 64
2, 1260, Note_on_c, 0, 74, 64
2, 1290, Note_off_c, 0, 74, 64
2, 1290, Note_on_c, 0, 78, 64
2, 1320, Note_off_c, 0, 78, 64
2, 1320, Note_on_c, 0, 74, 64
2, 1350, Note_off_c, 0, 74, 64
2, 1350, Note_on_c, 0, 71, 64
2, 1380, Note_off_c, 0, 71, 64
2, 1380, Note_on_c, 0, 74, 64
2, 1410, Note_off_c, 0, 74, 64
2, 1410, Note_on_c, 0, 71, 64
2, 1440, Note_off_c, 0, 71, 64
2, 1440, Note_on_c, 0, 66, 64
2, 1470, Note_off_c, 0, 66, 64
2, 1470, Note_on_c, 0, 71, 64
2, 1500, Note_off_c, 0, 71, 64
2, 1500, Note_on_c, 0, 66, 64
2, 1530, Note_off_c, 0, 66, 64
2, 1530, Note_on_c, 0, 62, 64
2, 1560, Note_off_c, 0, 62, 64
2, 1560, Note_on_c, 0, 66, 64
2, 1590, Note_off_c, 0, 66, 64
2, 1590, Note_on_c, 0, 62, 64
2, 1620, Note_off_c, 0, 62, 64
2, 1620, Note_on_c, 0, 59, 64
2, 1680, Note_off_c, 0, 59, 64
2, 1860, Note_on_c, 0, 71, 64
2, 1920, Note_off_c, 0, 71, 64
2, 1920, Note_on_c, 0, 73, 64
2, 1980, Note_off_c, 0, 73, 64
2, 1980, Note_on_c, 0, 74, 64
2, 2040, Note_off_c, 0, 74, 64
2, 2040, Note_on_c, 0, 73, 64
2, 2100, Note_off_c, 0, 73, 64
2, 2100, Note_on_c, 0, 71, 64
2, 2150, Note_off_c, 0, 71, 64
2, 2160, Note_on_c, 0, 71, 68
2, 2175, Note_off_c, 0, 71, 64
2, 2175, Note_on_c, 0, 70, 50
2, 2190, Note_off_c, 0, 70, 64
2, 2190, Note_on_c, 0, 71, 54
2, 2205, Note_off_c, 0, 71, 64
2, 2205, Note_on_c, 0, 70, 58
2, 2220, Note_off_c, 0, 70, 64
2, 2220, Note_on_c, 0, 71, 63
2, 2235, Note_off_c, 0, 71, 64
2, 2235, Note_on_c, 0, 70, 64
2, 2395, Note_off_c, 0, 70, 64
2, 2400, Note_on_c, 0, 71, 64
2, 2460, Note_off_c, 0, 71, 64
2, 2460, Note_on_c, 0, 73, 64
2, 2520, Note_off_c, 0, 73, 64
2, 2520, Note_on_c, 0, 71, 64
2, 2580, Note_off_c, 0, 71, 64
2, 2580, Note_on_c, 0, 73, 64
2, 2640, Note_off_c, 0, 73, 64
2, 2640, Note_on_c, 0, 70, 64
2, 2700, Note_off_c, 0, 70, 64
2, 2700, Note_on_c, 0, 71, 64
2, 2730, Note_off_c, 0, 71, 64
2, 2730, Note_on_c, 0, 66, 64
2, 2760, Note_off_c, 0, 66, 64
2, 2760, Note_on_c, 0, 71, 64
2, 2790, Note_off_c, 0, 71, 64
2, 2790, Note_on_c, 0, 74, 64
2, 2820, Note_off_c, 0, 74, 64
2, 2820, Note_on_c, 0, 78, 64
2, 2850, Note_off_c, 0, 78, 64
2, 2850, Note_on_c, 0, 74, 64
2, 2880, Note_off_c, 0, 74, 64
2, 2880, Note_on_c, 0, 71, 64
2, 2910, Note_off_c, 0, 71, 64
2, 2910, Note_on_c, 0, 74, 64
2, 2940, Note_off_c, 0, 74, 64
2, 2940, Note_on_c, 0, 71, 64
2, 2970, Note_off_c, 0, 71, 64
2, 2970, Note_on_c, 0, 66, 64
2, 3000, Note_off_c, 0, 66, 64
2, 3000, Note_on_c, 0, 71, 64
2, 3030, Note_off_c, 0, 71, 64
2, 3030, Note_on_c, 0, 66, 64
2, 3060, Note_off_c, 0, 66, 64
2, 3060, Note_on_c, 0, 62, 64
2, 3090, Note_off_c, 0, 62, 64
2, 3090, Note_on_c, 0, 66, 64
2, 3120, Note_off_c, 0, 66, 64
2, 3120, Note_on_c, 0, 62, 64
2, 3150, Note_off_c, 0, 62, 64
2, 3150, Note_on_c, 0, 59, 64
2, 3180, Note_off_c, 0, 59, 64
2, 3180, Note_on_c, 0, 62, 64
2, 3210, Note_off_c, 0, 62, 64
2, 3210, Note_on_c, 0, 59, 64
2, 3240, Note_off_c, 0, 59, 64
2, 3240, Note_on_c, 0, 74, 64
2, 3840, Note_off_c, 0, 74, 64
2, 3840, Note_on_c, 0, 71, 64
2, 3900, Note_off_c, 0, 71, 64
2, 3900, Note_on_c, 0, 71, 64
2, 3960, Note_off_c, 0, 71, 64
2, 3960, Note_on_c, 0, 73, 64
2, 4020, Note_off_c, 0, 73, 64
2, 4020, Note_on_c, 0, 71, 64
2, 4080, Note_off_c, 0, 71, 64
2, 4080, Note_on_c, 0, 71, 64
2, 4140, Note_off_c, 0, 71, 64
2, 4140, Note_on_c, 0, 76, 64
2, 4200, Note_off_c, 0, 76, 64
2, 4200, Note_on_c, 0, 71, 64
2, 4260, Note_off_c, 0, 71, 64
2, 4260, Note_on_c, 0, 71, 64
