0, 0, Header, 1, 5, 480
1, 0, Start_track
1, 0, SMPTE_offset, 96, 0, 0, 0, 0
1, 0, Tempo, 526352
1, 0, Time_signature, 4, 2, 24, 8
1, 222720, End_track
2, 0, Start_track
2, 0, Program_c, 1, 0
2, 0, Program_c, 1, 0
2, 729, Note_on_c, 1, 74, 72
2, 968, Note_on_c, 1, 74, 0
2, 978, Note_on_c, 1, 70, 72
2, 1087, Note_on_c, 1, 70, 0
2, 1097, Note_on_c, 1, 72, 72
2, 1207, Note_on_c, 1, 72, 0
2, 1217, Note_on_c, 1, 69, 72
2, 1328, Note_on_c, 1, 69, 0
2, 1338, Note_on_c, 1, 70, 72
2, 1447, Note_on_c, 1, 70, 0
2, 1457, Note_on_c, 1, 67, 72
2, 1686, Note_on_c, 1, 67, 0
2, 1697, Note_on_c, 1, 79, 72
2, 1925, Note_on_c, 1, 79, 0
2, 1935, Note_on_c, 1, 78, 72
2, 2045, Note_on_c, 1, 78, 0
2, 2055, Note_on_c, 1, 79, 72
2, 2165, Note_on_c, 1, 79, 0
2, 2175, Note_on_c, 1, 76, 72
2, 2285, Note_on_c, 1, 76, 0
2, 2295, Note_on_c, 1, 78, 72
2, 2405, Note_on_c, 1, 78, 0
2, 2415, Note_on_c, 1, 74, 72
2, 2643, Note_on_c, 1, 74, 0
2, 2653, Note_on_c, 1, 79, 72
2, 2763, Note_on_c, 1, 79, 0
2, 2773, Note_on_c, 1, 74, 72
2, 2883, Note_on_c, 1, 74, 0
2, 2893, Note_on_c, 1, 75, 72
2, 3122, Note_on_c, 1, 75, 0
2, 3132, Note_on_c, 1, 72, 72
2, 3363, Note_on_c, 1, 72, 0
2, 3372, Note_on_c, 1, 65, 72
2, 3601, Note_on_c, 1, 65, 0
2, 3611, Note_on_c, 1, 77, 72
2, 3841, Note_on_c, 1, 77, 0
2, 3851, Note_on_c, 1, 74, 72
2, 3970, Note_on_c, 1, 74, 0
2, 3980, Note_on_c, 1, 75, 72
2, 4090, Note_on_c, 1, 75, 0
2, 4101, Note_on_c, 1, 72, 72
2, 4210, Note_on_c, 1, 72, 0
2, 4220, Note_on_c, 1, 74, 72
2, 4329, Note_on_c, 1, 74, 0
2, 4339, Note_on_c, 1, 70, 72
2, 4569, Note_on_c, 1, 70, 0
2, 4579, Note_on_c, 1, 75, 72
2, 4688, Note_on_c, 1, 75, 0
2, 4698, Note_on_c, 1, 70, 72
2, 4808, Note_on_c, 1, 70, 0
2, 4819, Note_on_c, 1, 72, 72
2, 5048, Note_on_c, 1, 72, 0
2, 5058, Note_on_c, 1, 69, 72
2, 5287, Note_on_c, 1, 69, 0
2, 5297, Note_on_c, 1, 62, 72
2, 5527, Note_on_c, 1, 62, 0
2, 5537, Note_on_c, 1, 74, 72
2, 5766, Note_on_c, 1, 74, 0
2, 5776, Note_on_c, 1, 70, 72
2, 5885, Note_on_c, 1, 70, 0
2, 5895, Note_on_c, 1, 72, 72
2, 6005, Note_on_c, 1, 72, 0
2, 6015, Note_on_c, 1, 69, 72
2, 6124, Note_on_c, 1, 69, 0
2, 6134, Note_on_c, 1, 70, 72
2, 6245, Note_on_c, 1, 70, 0
2, 6255, Note_on_c, 1, 67, 72
2, 6364, Note_on_c, 1, 67, 0
2, 6374, Note_on_c, 1, 69, 72
2, 6484, Note_on_c, 1, 69, 0
2, 6494, Note_on_c, 1, 70, 40
2, 6604, Note_on_c, 1, 70, 0
2, 6615, Note_on_c, 1, 72, 40
2, 6724, Note_on_c, 1, 72, 0
2, 6734, Note_on_c, 1, 74, 40
2, 6962, Note_on_c, 1, 74, 0
2, 6972, Note_on_c, 1, 76, 40
2, 7202, Note_on_c, 1, 76, 0
2, 7212, Note_on_c, 1, 77, 40
2, 7322, Note_on_c, 1, 77, 0
2, 7332, Note_on_c, 1, 79, 40
2, 7442, Note_on_c, 1, 79, 0
2, 7451, Note_on_c, 1, 77, 40
2, 7562, Note_on_c, 1, 77, 0
2, 7572, Note_on_c, 1, 79, 40
2, 7680, Note_on_c, 1, 79, 0
2, 7690, Note_on_c, 1, 81, 40
2, 7930, Note_on_c, 1, 81, 0
2, 7941, Note_on_c, 1, 76, 40
2, 8169, Note_on_c, 1, 76, 0
2, 8179, Note_on_c, 1, 77, 40
2, 9127, Note_on_c, 1, 77, 0
2, 9137, Note_on_c, 1, 76, 40
2, 10084, Note_on_c, 1, 76, 0
2, 10095, Note_on_c, 1, 74, 40
2, 11042, Note_on_c, 1, 74, 0
2, 11051, Note_on_c, 1, 73, 40
2, 11522, Note_on_c, 1, 73, 0
2, 11532, Note_on_c, 1, 74, 40
2, 12010, Note_on_c, 1, 74, 0
2, 12250, Note_on_c, 1, 74, 40
2, 12489, Note_on_c, 1, 74, 0
